Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Canada,CAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,8173.66656158494,7974.16267988765,7920.11022893948,8272.18105190049,8364.81740897015,8365.20110175786,8199.66150355974,8130.58019343754,7974.71098055082,7432.22930882195,7391.72582464708,7484.16380386212,7259.23788100396,7202.22731015708,7247.23693323855,..
Canada,CAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,17.3704516131129,16.9850295187875,16.5593778458006,17.4638617565349,17.2636102203469,17.426080620203,16.8936081893726,17.0518995298214,16.3661645948193,15.0890976604388,14.5890535391657,14.1358133791149,..,..,..,..
Canada,CAN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,16990.5783936795,16807.1449943536,16959.6007907659,17191.1541861346,17235.4117830911,17012.7816291161,16560.9959071866,16771.0778252738,16459.6864690137,15537.5915319149,15341.5026151532,15738.8248709045,15322.658525353,15519.3359650506,..,..
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,742293448252.643,736379777892.562,757950678646.53,892380986367.854,1023196003074.56,1169357979864.66,1315415197461.21,1464977190205.75,1549131208997.19,1371153004986.44,1613406134731.12,1788703385548.26,1824288757447.57,1837443486716.34,1783775590895.93,1550536520141.93
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.18269028580526,1.77081908904144,3.01001630759674,1.80227331205884,3.08596120909861,3.20138213653979,2.6234126230555,2.06274769025849,1.00036097295921,-2.94958764276713,3.08351421988722,3.1412190013904,1.74547228318005,2.21806818754125,2.47289263838321,1.07826875075381
Canada,CAN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.34127358987107,1.65824274584764,1.24422758468357,3.25593991812929,3.28022260632454,3.14704404898249,2.61342617688325,3.31877548049775,4.00497585839396,-2.29424686005751,2.87406221907469,3.24204969212079,1.2212523760043,1.553953824465,1.75649117094147,-0.553056620525169
Canada,CAN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,1.50722364503045,1.70272359691978,1.47193120158346,1.42328662564552,1.71383290325187,1.7600449228504,..,..,..
Canada,CAN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,31.1458848165258,31.6745404522586,27.2208306316759,28.5510628351401,29.375297383388,28.8839156969724,..,..,..
Canada,CAN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,..,..,..,..,..,..,67.3468915384437,66.6227359508217,71.3072381667406,70.0256505392143,68.9108697133601,69.3560393801772,..,..,..
Canada,CAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,44.2374680237305,42.0362032608362,40.0344023970702,36.8278393844751,37.2879509727474,36.7951092003828,35.3293477379479,34.1531662527359,34.3231354394609,28.435750447407,29.0719564222074,30.5646237517811,30.2136045046982,30.286709653825,31.6563805249049,31.5350569357552
Canada,CAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.6202579872639,36.370116746529,35.6982879510901,33.0156000687827,32.892595881242,32.9147342183782,32.6518371780859,32.0388781416584,32.6010951508328,29.91249645105,30.9887728464243,31.7639986394881,32.1835322206179,31.8583780829968,32.5998470383058,33.8449584730004
Canada,CAN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.6833396832308,19.7409042485566,19.809626617972,20.5391441356778,21.4558834355736,22.7046325125544,23.6649472894846,23.9705960857485,24.1324611007288,22.0151017791006,23.5373144475375,24.2079594468005,24.9275293942094,24.6474857480183,24.2380424552329,23.6299518778917
Canada,CAN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,20.9336163573359,20.2357727497907,19.3948978184912,19.1354178746956,18.756770319221,18.5882000920236,18.5866304071754,18.6105525658201,17.7198211894928,17.6743132582391,17.0617719060652,16.8732859414144,17.1829945885688,17.2288450491044,17.1934924885063,..
Canada,CAN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,2.21348355376549,1.5644824003402,1.49177940766,1.14435162339091,1.56553068034478,0.835269310133604,1.62557875683468,1.73698405879258,0.650484021336747,-1.167309465249,-1.77079905254159,-1.12524732728335,-0.212200078121228,0.146496684006336,0.550976334524894,..
Canada,CAN,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,3,3,3,3,3,2,2,2,2,2,2,2,2
Canada,CAN,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,103.845930718446,83.5528009420388,117.247431137196,102.000224557092,115.082343603936,126.751994301312,129.290591539646,149.254893838511,66.7246133830795,122.337311292009,134.572120017496,106.9418208438,112.919271775933,115.041457616613,117.471092815411,102.764383766604
Canada,CAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.11808087955152,1.13736897251656,1.12085229164355,1.11587879854277,1.10796602708278,1.11066965508092,1.12583240797021,1.18890178274099,1.24862138163726,1.38104398145933,1.19715293198912,1.19608378222317,1.12109997322812,1.0076931898596,1.00089050263983,0.969375098321575
Canada,CAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,28.4290946227574,34.3662595813416,37.9494194844825,42.0712688116672,47.0638664815028,52.7595927857087,57.4932053568209,61.4731075542007,66.2048772219801,70.5483053196051,75.6760779974588,77.8254930914797,79.5683377491082,80.6100807396936,81.0393164964622,..
Canada,CAN,Internet users (per 100 people),IT.NET.USER.P2,51.3,60.2,61.5932992681952,64.2,65.9559634648989,71.66,72.4,73.2,76.7,80.3,80.3,83,83,85.8,87.12,..
Canada,CAN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,17.7294283525517,16.646503480435,14.1928322122686,13.7298732680811,12.0937408755968,13.0844129939509,13.3449958531444,12.7522194517137,13.6004525690456,16.2576727489188,14.0465813696485,13.4258208781756,13.7835040875653,14.0860992758965,14.8497336239434,13.8665061152509
Canada,CAN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,70.2445914385239,66.1545868891412,63.3145418982859,58.0200618244202,58.3165882398898,58.3983912333701,56.801637569801,55.3511421489172,56.5143557831188,47.113679848325,48.9753447684569,51.152954167387,51.0822545606125,50.836707292114,53.5218391255469,54.4873779387973
Canada,CAN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,101.1430368,105.4628981946,111.4451169367,115.6110395927,119.719991342,119.8081416726,123.5482389499,129.8803647127,113.729216835,123.1365508501,126.0141799319,122.8548834451,124.8115830364,125.3606941358,..
Canada,CAN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Net migration,SM.POP.NETM,..,..,1026702,..,..,..,..,1229905,..,..,..,..,1175863,..,..,..
Canada,CAN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,..,..,..,..,..,3260706884.79513,3286652721.4654,4566586209.55226,4859367363.72061,4657241478.43002,5290184985.62151,5556135643.94622,5630387989.04837,5704383062.04697,5482035047.28681,4660884013.36557
Canada,CAN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,68309240320.0147,28392596347.2414,24496718382.1588,7011850119.93989,1441912586.52446,25545319851.8862,64302242674.7711,120423072126.687,70116945930.5349,20931399830.4229,29712896615.6289,38318064818.6211,49377811366.8347,69427637251.7345,65440742032.161,63170840717.7583
Canada,CAN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Population, total",SP.POP.TOTL,146596557,145976083,145306046,144648257,144067054,143518523,143049528,142805088,142742350,142785342,142849449,142960868,143201676,143506911,143819569,144096812
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,-0.420566975310993,-0.424151028076189,-0.460061304902853,-0.453719859743564,-0.402613760305718,-0.381473696224401,-0.327318706386192,-0.171024042221983,-0.0439422615372963,0.0301140670621249,0.0448873898392816,0.0779670984684485,0.168301590750173,0.212923595008292,0.217632654954767,0.192585836711792
Russian Federation,RUS,Surface area (sq. km),AG.SRF.TOTL.K2,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098250,17098250,17098250,17098250,17098250,17098250
Russian Federation,RUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,24.6,20.3,17.6,17.8,15.2,13.3,13.4,13,12.5,12.7,10.7,10.8,11.2,13.4
Russian Federation,RUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,250285600911.242,259617510212.48,305698691891.752,373909769349.683,490582078739.672,638474414864.923,830146045458.519,1079991574739.31,1368593360561.34,1318494648252.48,1425123199968.06,1577739563380.51,1909166377461.18,2130057343661.36,2093402236012.41,1668649579272.46
Russian Federation,RUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1710,1780,2100,2580,3410,4450,5800,7560,9590,9230,9980,11040,13330,14840,14330,11400
Russian Federation,RUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,974629947987.715,1060628740394.34,1144425580988.59,1297547987709.56,1442160250554.04,1655585941892.4,2071669066191.67,2324769766658.25,2797649362807.68,2678148386692.26,2837672828822.37,3339492449513.92,3511508390729.37,3344199896905.81,3544930864988.58,3482478910533.52
Russian Federation,RUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6650,7270,7880,8970,10010,11540,14480,16280,19600,18760,19860,23360,24520,23300,24270,23790
Russian Federation,RUS,Income share held by lowest 20%,SI.DST.FRST.20,6.43,6.12,6.64,5.79,5.79,5.77,5.7,5.77,6.1,6.46,5.84,5.93,5.9,..,..,..
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.3414634146341,65.4878048780488,65.0853658536585,65.0075609756098,65.4212195121951,65.47,66.6431707317073,67.4975609756098,67.8487804878049,68.6048780487805,68.8560975609756,69.6585365853659,70.3658536585366,70.3658536585366,70.3658536585366,..
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.21,1.25,1.3,1.31,1.33,1.29,1.3,1.41,1.49,1.54,1.57,1.58,1.7,1.7,1.7,..
Russian Federation,RUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,30.5882,29.1006,27.613,27.9486,28.2842,28.6198,28.9554,29.291,28.8178,28.3446,27.8714,27.3982,26.925,25.5276,24.1302,..
Russian Federation,RUS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,83.8,..,..,79.5,..,..,..,68,..,..,..,..
Russian Federation,RUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.2,99.3,99.3,99.4,99.3,99.4,99.5,99.6,99.6,99.7,99.7,..,..,..,..,..
Russian Federation,RUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.2,22,20.7,19.3,18,16.7,15.5,14.4,13.5,12.7,12,11.4,10.8,10.4,9.9,9.6
Russian Federation,RUS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,98,98,98,98,99,99,99,99,98,98,98,98,98,98,..
Russian Federation,RUS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,90.43253,92.2769,..,..,..,..,..,90.71842,93.29891,98.28037,..,96.90682,97.9657,100.51557,..,..
Russian Federation,RUS,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,..,..,..,91.52796,85.34221,82.9429,82.7455,83.0431,83.27176,84.95723,..,92.0478,96.16645,98.82532,..,..
Russian Federation,RUS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,0.99922,..,0.99309,0.99121,0.988,0.98509,0.99077,..,0.99192,0.99165,0.9931,..,..
Russian Federation,RUS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Forest area (sq. km),AG.LND.FRST.K2,8092685,8091728,8090771,8089814,8088857,8087900,8100591.2,8113282.4,8125973.6,8138664.8,8151356,8150945.8,8150535.6,8150125.4,8149715.2,8149305
Russian Federation,RUS,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,15.8225051453996,..,..,..,..,..,..,..,..,..,..,..,25.3581398046958,..
Russian Federation,RUS,Improved water source (% of population with access),SH.H2O.SAFE.ZS,94.9,95,95.2,95.3,95.5,95.6,95.8,95.9,96.1,96.2,96.3,96.5,96.6,96.8,96.9,96.9
Russian Federation,RUS,Improved sanitation facilities (% of population with access),SH.STA.ACSN,72.5,72.4,72.4,72.4,72.4,72.4,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.2,72.2,72.2
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4224.28618838572,4288.41391777857,4288.21698857596,4461.31645402405,4493.70199518344,4540.92565459303,4688.40457830801,4709.84574443174,4823.13153734684,4531.28668487554,4827.81125743089,5057.52088746411,5174.40036805156,5093.06477929833,..,..
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.6285713586029,10.6729946781762,10.7198631363213,11.0956670082793,11.1264558099453,11.2576934337598,11.6716086123682,11.6774381736315,12.0191306434285,11.026116238178,12.1984374262445,12.6473282325063,..,..,..,..
Russian Federation,RUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5198.41676772804,5274.37772117779,5304.43172337096,5478.14413000497,5633.8557460889,5770.11233595262,6098.53812310377,6286.0505362386,6399.68446645302,6095.3805748492,6409.89521772674,6485.76084470892,6617.13624077975,6539.21120216991,..,..
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,259708496267.33,306602673980.117,345110438692.185,430347770731.787,591016690742.798,764017107992.392,989930542278.695,1299705764823.62,1660846387624.78,1222644282201.86,1524917468442.01,2031771419408.96,2170145829223.92,2230628062254.41,2030972571014.27,1326015096948.19
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.99999999924692,5.09198423127475,4.74366989684287,7.29585433111967,7.17594919224919,6.37618702704346,8.15343197288385,8.53508020938196,5.24795353223386,-7.82088502693726,4.50372562577255,4.26417656482873,3.51794186549459,1.27945391095746,0.706370560425242,-3.72667344001421
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,37.6980955693319,16.4895279774929,15.4929534419308,13.7800614684199,20.2820769290706,19.3060948357164,15.1700471052716,13.8044206793444,17.9597140372482,1.99372282349903,14.1870385809864,23.6415434314907,8.29894029533529,4.77045756551738,8.98608509205128,7.68120051388661
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,6.43452162195271,6.58868075929687,6.29875895311899,6.25522889521928,5.62017487309577,4.96657343454916,4.52340038649106,4.41079223792791,4.40347402738823,4.68518744038536,3.86740134767133,3.96221278633426,3.66925339630267,3.82421228710754,4.20593092087281,4.63007864310703
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,37.9456082322675,35.7004939943329,32.7656711720268,32.5701753675936,36.3287068733209,38.0776963120137,37.2295285850629,36.4428466066677,36.1196137398422,33.6403310643517,34.696165751492,33.8323767525245,33.4709294186902,32.8668278015295,32.102140243188,32.6045564415853
Russian Federation,RUS,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,55.6198701457797,57.7108252463703,60.9355698758991,61.1745957371871,58.0511182535833,56.9557302534371,58.2470710288812,59.1463611554044,59.4769122324853,61.6744814952629,61.4364329010864,62.2054104611413,62.859817184834,63.3089599113629,63.691928836087,62.7653649153076
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,44.060720543145,36.8934209937833,35.2493315670235,35.24998177498,34.4178910548533,35.2030659646294,33.7304754438509,30.1640604847185,31.3095603335689,27.9381012042961,29.2155607850389,28.2508071295376,27.3803359135244,26.6265432824876,27.5377257087295,29.5318405030887
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.0336180464301,24.2173174113332,24.4583426049919,23.8782872312785,22.1639613425553,21.5101825251255,21.0029264232118,21.5420622610532,22.072905707322,20.4969598237716,21.1399447023288,20.1192274192687,20.5999494240684,21.010401742194,20.907543839759,21.2061707639725
Russian Federation,RUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.6938786684187,21.9497741401673,20.0505697575023,20.858958480261,20.9012750793662,20.0774969175315,21.1715918032687,24.1645140336109,25.5012197086864,18.9263757355943,22.6150505520224,23.0863226608638,22.9411617888911,21.1309367225995,21.086131141402,20.7432004110326
Russian Federation,RUS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,24.5770231055629,27.136466299924,31.7562491580412,27.5844466692434,26.8498866830665,30.2838575607883,28.6935476403007,31.3283580889816,33.6813498942612,25.5040179726434,26.0541569437982,29.3513443472466,27.7165237890015,27.2773758519199,27.5296635428995,..
Russian Federation,RUS,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,2.46922907052124,2.63026073652668,7.03040087493512,2.20755530791947,5.28091748710308,9.88306834593595,8.02609445749623,4.36995107636939,4.56769366604125,-7.54988405448509,-1.86509870060078,3.08636198421442,2.3543610461746,0.886974113988299,0.796396672572811,..
Russian Federation,RUS,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,..,..,..,..,..,..,..,..,..,..,6.1,4.4,4.4
Russian Federation,RUS,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,62.3023344638056,62.3834135083999,38.5651044460471,38.031567228602,34.5488624051975,19.0020626328433,29.6556020293458
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.5531920718353,3.81032246522653,4.04020172428722,3.94419124240856,3.54611048266221,3.57805826436595,3.48688924573056,3.34960390070712,3.38284056923552,4.2148086363039,3.85071512550458,3.45695993557811,3.75409794282775,3.96089773811349,4.17024442521887,5.0088912229058
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.2234504922263,5.30237798667741,12.1005068876299,24.9414852234176,51.0784531416293,83.3721442244162,104.842205675325,119.176586963124,138.868638803253,160.101896209835,165.501098738289,142.04843283257,145.327629592006,152.835352449659,155.144239024479,..
